"ID","LIMIT_BAL","SEX","EDUCATION","MARRIAGE","AGE","PAY_0","PAY_2","PAY_3","PAY_4","PAY_5","PAY_6","BILL_AMT1","BILL_AMT2","BILL_AMT3","BILL_AMT4","BILL_AMT5","BILL_AMT6","PAY_AMT1","PAY_AMT2","PAY_AMT3","PAY_AMT4","PAY_AMT5","PAY_AMT6","default"
28171,50000,"2","2","2",45,1,3,2,3,2,2,23785,23118,25053,24371,23668,25404,0,1684288,0,0,426531,0,"Y"
28173,150000,"2","2","1",44,0,0,0,0,0,0,49742,50228,50576,50810,51104,50451,873589,1684288,896060,621037,426531,528665,"N"
28174,280000,"2","1","2",29,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,"Y"
28175,3e+05,"2","2","1",30,-1,0,0,0,0,0,10795,13331,11993,8906,8356,13595,873589,1684288,896060,621037,426531,528665,"N"
28176,20000,"2","2","1",32,0,0,0,0,0,0,18436,18432,19202,19590,19304,19165,873589,1684288,896060,621037,426531,528665,"Y"
28177,50000,"2","2","1",31,2,0,0,0,0,0,44116,33096,22831,13214,16107,16707,873589,1684288,896060,621037,426531,528665,"N"
28178,2e+05,"2","1","2",31,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,"N"
28179,50000,"2","3","1",31,1,-2,-2,-2,-1,-1,0,0,0,0,432,0,0,0,0,621037,0,0,"N"
28180,150000,"2","1","1",46,0,0,0,0,0,0,135747,136670,139998,143206,140647,143343,873589,1684288,896060,621037,426531,528665,"N"
28181,2e+05,"2","2","2",32,-1,-1,-1,-2,-1,-1,13483,4359,0,0,185,1573,873589,0,0,621037,426531,528665,"N"
28182,1e+05,"2","2","1",32,1,-2,-2,-2,-1,-1,-305,-682,-1060,-1437,838,0,0,0,0,621037,0,0,"N"
28183,360000,"2","1","2",33,-1,0,0,0,0,0,5348,6860,68141,71713,58562,54692,873589,1684288,896060,621037,426531,528665,"Y"
28184,50000,"2","2","1",33,0,0,0,0,0,0,37586,36561,26970,26103,19495,12243,873589,1684288,896060,621037,426531,528665,"N"
28185,220000,"2","2","1",33,0,0,0,0,0,0,204125,175709,172699,174951,174083,175453,873589,1684288,896060,621037,426531,528665,"N"
28186,80000,"2","1","2",33,1,2,0,0,0,0,83393,81438,78822,80602,78076,82968,0,1684288,896060,621037,426531,0,"Y"
28187,150000,"2","1","1",33,-1,0,-1,-1,-1,-1,20498,26492,1185,6045,1592,1844,873589,1684288,896060,621037,426531,528665,"N"
28188,210000,"2","1","1",34,-1,-1,-1,-1,-1,-1,357,1020,1340,375,363,357,873589,1684288,896060,621037,426531,528665,"Y"
28189,70000,"2","2","2",34,0,0,0,0,0,0,67684,68558,68075,55235,27132,28327,873589,1684288,896060,621037,426531,528665,"N"
28190,50000,"2","2","1",48,0,0,0,0,0,0,44363,43101,44074,15453,31449,16612,873589,1684288,896060,621037,426531,528665,"N"
28191,80000,"2","3","3",43,0,0,-2,-2,-1,-1,3430,13,14,15,2453,927,0,0,0,621037,426531,528665,"N"
28195,130000,"2","3","1",49,0,0,0,0,0,0,25373,26383,27424,28469,29021,29772,873589,1684288,896060,621037,426531,528665,"N"
28196,2e+05,"2","3","1",48,-2,-2,-2,-2,-2,-2,119137,5831,3642,36970,47363,1290,873589,1684288,896060,621037,426531,528665,"N"
28197,360000,"2","2","1",40,-1,-1,-1,-1,-1,-1,29550,27936,693,41297,10895,2027,873589,1684288,896060,621037,426531,528665,"N"
28198,160000,"2","2","1",42,0,0,0,0,0,0,25368,27636,31858,34315,35733,37152,873589,1684288,896060,621037,426531,528665,"N"
28199,310000,"2","2","1",42,-2,-2,-2,-2,-2,-2,2840,4583,2067,14052,2083,2207,873589,1684288,896060,621037,426531,528665,"N"
28200,5e+05,"2","1","1",40,0,-1,0,0,0,-1,18429,2554,1356,3139,1629,2500,873589,1684288,896060,621037,426531,528665,"N"
28201,430000,"2","1","2",36,0,0,0,0,0,0,258226,232236,237305,240688,245348,242495,873589,1684288,896060,621037,426531,528665,"Y"
28202,3e+05,"2","3","2",48,1,3,2,-1,0,-1,17,798,409,788,791,1741,873589,1684288,896060,621037,426531,0,"Y"
28204,3e+05,"2","2","1",38,0,-1,0,0,0,0,1273,965,11266,12165,15962,16460,873589,1684288,896060,621037,426531,528665,"N"
28205,3e+05,"2","2","2",39,-2,-2,-2,-2,-2,-2,1010,0,0,0,0,0,0,0,0,0,0,0,"Y"
28206,20000,"2","3","1",39,0,0,0,0,0,0,19113,19971,16961,12755,11981,12381,873589,1684288,896060,621037,426531,528665,"Y"
28208,310000,"2","2","1",48,-2,-2,-2,-2,-2,-2,0,129,0,146,0,0,873589,0,896060,0,0,0,"N"
28209,370000,"2","2","2",38,0,0,0,0,0,0,75815,63596,65550,67174,62180,64348,873589,1684288,896060,621037,426531,528665,"N"
28210,230000,"2","2","1",36,-1,-1,-1,-1,-1,-1,4451,1484,3767,1052,4249,115187,873589,1684288,896060,621037,426531,528665,"N"
28213,320000,"2","1","1",41,0,0,0,0,0,0,95166,97804,99675,101951,102291,104101,873589,1684288,896060,621037,426531,528665,"N"
28215,5e+05,"2","1","1",39,-2,-2,-1,2,2,-2,3616,0,463,449,879,535,873589,1684288,0,621037,426531,0,"N"
28216,80000,"2","3","1",37,0,0,0,0,0,2,24964,25969,27323,27996,29881,28895,873589,1684288,896060,621037,0,528665,"N"
28217,2e+05,"2","3","2",45,0,0,0,0,0,0,69854,71318,76795,67543,68889,70303,873589,1684288,896060,621037,426531,528665,"N"
28218,160000,"2","3","1",38,0,0,0,0,0,0,151957,141865,143396,146244,128114,124600,873589,1684288,896060,621037,426531,528665,"N"
28219,20000,"2","2","2",47,0,0,0,-1,-1,-2,20169,19436,19880,4738,0,0,873589,1684288,896060,0,0,0,"N"
28220,20000,"2","2","2",33,0,0,0,0,0,0,11632,12590,12845,12690,13322,2493,873589,1684288,896060,621037,426531,0,"N"
28221,30000,"2","2","1",33,3,2,2,6,6,6,2438,2447,2456,2465,2447,2438,0,0,0,0,0,0,"Y"
28222,5e+05,"2","1","2",30,1,-2,-2,-1,-1,-1,972,5698,5,6497,876,8060,873589,0,896060,621037,426531,528665,"N"
28223,180000,"2","1","2",30,-1,-1,-1,-1,-2,-1,1662,203,2503,0,0,3662,873589,1684288,0,0,426531,528665,"N"
28224,180000,"2","3","2",31,-2,-2,-2,-2,-2,-2,2998,1512,12995,3139,2244,544,873589,1684288,896060,621037,426531,528665,"N"
28225,450000,"2","1","1",33,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,"N"
28226,180000,"2","2","1",33,0,0,0,0,0,0,70493,72539,73444,72709,68188,69767,873589,1684288,896060,621037,426531,528665,"N"
28227,290000,"2","3","1",46,-1,-1,-1,-1,-1,-1,30415,32636,36997,37157,11631,32107,873589,1684288,896060,621037,426531,528665,"N"
28228,2e+05,"2","2","1",37,0,0,0,0,0,-1,4976,3595,3200,2787,1421,1414,873589,1684288,896060,621037,426531,528665,"N"
28230,4e+05,"2","2","2",35,2,0,0,0,0,0,61257,109951,222089,223350,213839,210575,873589,1684288,896060,621037,426531,528665,"Y"
28231,210000,"2","2","2",32,-2,-2,-2,-2,-2,-2,0,0,1014,0,0,0,0,1684288,0,0,0,528665,"N"
28232,30000,"2","3","2",42,1,2,2,2,0,0,30494,27857,30681,29894,30197,30459,0,1684288,0,621037,426531,528665,"Y"
28233,340000,"2","2","2",39,0,0,0,0,0,0,332377,308363,315698,318732,243663,248824,873589,1684288,896060,621037,426531,528665,"N"
28234,50000,"2","2","1",41,0,0,0,0,0,0,74931,49445,50848,50301,29752,30261,873589,1684288,896060,621037,426531,528665,"N"
28235,220000,"2","3","1",43,0,0,0,0,0,0,215068,211256,207837,209810,144746,148157,873589,1684288,896060,621037,426531,528665,"N"
28237,4e+05,"2","3","1",40,0,-1,-1,-1,-1,-1,30231,35617,71754,-230,65758,23709,873589,1684288,0,621037,426531,528665,"N"
28238,360000,"2","2","2",43,-2,-2,-2,-2,-2,-2,6099,17987,4892,3006,3927,19293,873589,1684288,896060,621037,426531,528665,"N"
28242,110000,"2","2","1",46,0,0,2,0,0,0,102767,110231,105200,105541,94346,86422,873589,0,896060,621037,426531,528665,"N"
28243,30000,"2","2","1",44,2,0,0,0,0,0,21022,22327,23360,24352,24493,24662,873589,1684288,896060,621037,426531,528665,"Y"
28246,80000,"2","2","2",32,1,2,0,0,0,0,113741,97084,85247,85843,47358,47813,0,1684288,896060,621037,426531,528665,"Y"
28250,150000,"2","1","1",33,1,-1,-1,-1,0,0,18,372,0,886,885,0,873589,0,896060,0,0,0,"N"
28251,140000,"2","2","1",34,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,"N"
28252,120000,"2","1","1",37,0,0,0,0,-1,-1,21154,16150,12058,5904,3023,-149,873589,1684288,896060,621037,0,0,"N"
28253,1e+05,"2","3","1",48,-1,-1,-1,-1,-1,-1,406,5346,15809,399,2278,1839,873589,1684288,896060,621037,426531,528665,"N"
28254,50000,"2","2","1",38,0,0,0,0,0,0,51052,51052,50989,50860,40486,37891,873589,1684288,896060,621037,426531,528665,"N"
28256,140000,"2","3","2",41,0,0,0,0,0,0,85712,25004,26029,28689,29284,30914,873589,1684288,896060,621037,426531,528665,"N"
28257,270000,"2","1","1",45,0,0,0,0,0,0,218140,207559,204560,196091,180168,185862,873589,1684288,896060,621037,426531,528665,"N"
28258,210000,"2","3","1",36,-1,-1,-1,-1,-1,-1,1180,1519,0,1784,1008,162,873589,0,896060,621037,426531,528665,"N"
28259,230000,"2","2","1",48,-2,-2,-2,-2,-2,-2,0,0,1593,1470,1292,310,0,1684288,896060,621037,426531,528665,"N"
28262,20000,"2","2","1",42,2,3,2,2,2,2,18185,18489,19491,19677,20003,20535,873589,1684288,896060,621037,426531,528665,"Y"
28263,160000,"2","2","1",34,-2,-2,-2,-2,-2,-2,407,405,403,402,405,601,873589,1684288,896060,621037,426531,528665,"N"
28266,160000,"2","1","1",38,-1,-1,-1,-1,-1,-1,343,903,1425,0,726,723,873589,1684288,0,621037,426531,528665,"Y"
28267,140000,"2","3","1",44,1,-1,-1,-1,-1,-1,53,983,415,7992,1114,1179,873589,1684288,896060,621037,426531,0,"N"
28269,120000,"2","2","1",34,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,"N"
28270,20000,"2","2","1",49,0,0,2,2,0,0,9636,11687,12218,12734,13498,14269,873589,1684288,896060,621037,426531,528665,"Y"
28272,130000,"2","3","1",38,0,0,0,0,0,0,64530,64264,66109,61552,62399,58795,873589,1684288,896060,621037,426531,528665,"N"
28273,20000,"2","3","2",31,-2,-2,-1,0,0,-1,-860,-858,18383,19095,19449,4415,873589,1684288,896060,621037,426531,0,"N"
28274,230000,"2","1","2",31,-2,-2,-2,-2,-2,-2,5,6793,0,146,0,0,873589,0,896060,0,0,528665,"N"
28275,430000,"2","2","1",42,0,0,0,0,0,0,89716,89325,89952,90474,91130,92094,873589,1684288,896060,621037,426531,528665,"N"
28276,110000,"2","2","1",40,0,0,0,0,0,0,5505,6723,7667,8748,9076,9415,873589,1684288,896060,621037,426531,528665,"N"
28279,280000,"2","3","1",45,0,0,0,0,0,0,295022,316375,334646,262662,172374,182803,873589,1684288,896060,621037,426531,528665,"N"
28281,50000,"2","3","2",46,0,0,0,0,0,0,36186,15076,15437,16373,15822,14740,873589,1684288,896060,621037,426531,528665,"N"
28283,110000,"2","2","1",41,0,0,0,0,0,0,104165,106173,45810,46913,50973,49570,873589,1684288,896060,621037,426531,528665,"Y"
28285,180000,"2","3","2",41,0,0,0,0,0,0,130980,133053,123995,125250,115306,117741,873589,1684288,896060,621037,426531,528665,"N"
28286,10000,"2","2","2",32,0,-1,0,0,0,-2,5262,1231,2268,3230,0,0,873589,1684288,896060,0,0,0,"Y"
28287,30000,"2","2","1",32,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,"Y"
28288,70000,"2","2","2",32,2,0,0,0,0,0,67981,58432,50067,36942,29467,19520,873589,1684288,896060,621037,426531,528665,"Y"
28289,20000,"2","2","2",44,0,0,0,0,0,0,18630,19996,18761,18603,17299,15462,873589,1684288,896060,621037,426531,528665,"N"
28290,50000,"2","2","2",36,2,0,0,0,0,0,39137,40177,41465,36901,18507,18256,873589,1684288,896060,621037,426531,528665,"Y"
28291,180000,"2","2","1",38,-1,-1,0,-1,-1,-1,396,10424,21421,21024,2232,12491,873589,1684288,896060,621037,426531,0,"N"
28292,220000,"2","3","2",46,0,0,0,0,0,0,214315,214259,211796,81038,79044,77578,873589,1684288,896060,621037,426531,528665,"N"
28294,170000,"2","1","2",29,0,0,0,2,0,0,106172,115362,128472,124944,127422,130269,873589,1684288,0,621037,426531,528665,"N"
28295,1e+05,"2","2","2",30,0,0,0,0,0,0,96667,95205,97345,99386,77118,77708,873589,1684288,896060,621037,426531,528665,"N"
28297,290000,"2","1","2",31,-1,-1,-1,-1,-1,-1,21778,1317,3779,4810,5335,1306,873589,1684288,896060,621037,426531,528665,"N"
28298,30000,"2","2","1",31,3,3,2,2,2,2,25326,24619,25513,25992,25293,26934,0,1684288,896060,0,426531,0,"Y"
28300,80000,"2","2","1",46,0,0,0,0,0,0,74773,76347,77381,49209,48276,47838,873589,1684288,896060,621037,426531,528665,"N"
28303,260000,"2","2","1",34,0,0,0,0,0,0,198836,195216,191580,169073,160654,156874,873589,1684288,896060,621037,426531,528665,"N"
28304,60000,"2","2","1",41,0,0,0,0,0,0,19806,20044,23180,20336,18411,18695,873589,1684288,896060,621037,426531,528665,"N"
28305,80000,"2","2","1",29,1,2,2,2,2,2,85800,80528,82743,83482,78271,79554,0,1684288,896060,0,426531,528665,"N"
28307,180000,"2","2","1",30,0,0,0,0,0,0,8558,9463,10805,12003,11934,12796,873589,1684288,896060,621037,426531,528665,"N"
28308,80000,"2","2","2",31,2,0,0,0,0,0,30934,28215,27071,22871,20603,19072,873589,1684288,896060,621037,426531,528665,"Y"
28309,70000,"2","2","1",44,0,0,0,0,0,0,66311,68110,68287,28157,27225,28134,873589,1684288,896060,621037,426531,528665,"N"
28310,360000,"2","1","1",36,-1,-1,-1,-1,-1,-1,18652,7181,11046,15885,8614,8854,873589,1684288,896060,621037,426531,528665,"N"
28311,3e+05,"2","3","2",36,-2,-2,-2,-2,-1,-1,0,4000,0,0,6578,1434,873589,0,0,621037,426531,528665,"N"
28312,1e+05,"2","3","1",38,0,0,0,2,0,0,87196,84681,83909,77269,68186,66697,873589,1684288,896060,621037,426531,528665,"N"
28313,1e+05,"2","1","2",29,0,0,0,0,0,0,70216,64904,62716,61461,55507,57903,873589,1684288,896060,621037,426531,528665,"N"
28314,120000,"2","3","1",34,-2,-1,-1,-1,-1,-2,0,393,427,1020,0,2387,873589,1684288,896060,0,426531,0,"N"
28315,2e+05,"2","2","1",48,-2,-1,2,-1,0,0,22136,32965,10931,6340,5006,3003,873589,0,896060,0,426531,0,"Y"
28316,180000,"2","1","1",37,-2,-2,-2,-2,-1,-1,8640,8530,1377,0,2062,0,873589,1684288,0,621037,0,528665,"Y"
28317,60000,"2","2","2",27,0,-1,-1,0,0,0,7319,11498,39526,39668,38184,36544,873589,1684288,896060,621037,426531,528665,"N"
28318,10000,"2","2","1",29,0,0,0,0,0,0,6213,6558,7502,8841,9002,9768,873589,1684288,896060,621037,426531,528665,"N"
28319,230000,"2","4","1",35,-2,-1,-1,-1,-2,-2,4824,6313,3475,11496,2469,23863,873589,1684288,896060,621037,426531,528665,"N"
28321,350000,"2","2","2",28,-2,-2,-2,-2,-2,-2,3759,7577,36576,9021,13096,5128,873589,1684288,896060,621037,426531,528665,"N"
28322,2e+05,"2","3","1",28,-2,-2,-2,-2,-2,-2,90,7021,1455,1447,476,2452,873589,1684288,896060,621037,426531,528665,"Y"
28323,150000,"2","3","2",28,-2,-2,-2,-2,-2,-2,1675,805,1791,0,0,0,873589,1684288,0,0,0,0,"N"
28325,30000,"2","1","2",30,0,0,0,0,0,0,29085,28536,18323,9905,9649,14040,873589,1684288,896060,0,426531,528665,"N"
28328,110000,"2","2","1",42,-1,-1,-1,-1,-1,-1,785,779,774,768,779,935,873589,1684288,896060,621037,426531,528665,"N"
28332,170000,"2","1","2",34,1,-1,0,0,0,0,0,5054,7963,12576,14195,12193,873589,1684288,896060,621037,426531,528665,"N"
28333,420000,"2","2","1",34,0,0,0,0,-1,-1,49286,48299,46023,41539,41100,40696,873589,1684288,896060,621037,426531,528665,"N"
28334,230000,"2","4","2",34,0,0,0,-1,-1,-1,2277,2304,247,1877,28775,19528,873589,1684288,896060,621037,426531,528665,"N"
28335,260000,"2","1","2",33,-1,-1,-1,-1,-1,6,486,482,0,3623,2272,1671,873589,0,896060,621037,0,0,"N"
28337,80000,"2","2","2",43,0,0,0,0,0,0,77490,77064,78105,58500,51049,19047,873589,1684288,896060,621037,426531,528665,"N"
28338,2e+05,"2","1","1",45,-1,-1,-1,-1,-1,-1,69318,0,1841,1841,58968,29361,0,1684288,896060,621037,426531,0,"N"
28339,80000,"2","3","1",40,0,0,0,0,0,0,18635,19613,19132,14306,14642,16972,873589,1684288,896060,621037,426531,528665,"N"
28341,20000,"2","3","3",40,-1,-1,-1,2,-1,0,406,404,2986,2386,5276,4417,873589,1684288,0,621037,426531,528665,"Y"
28342,50000,"2","2","1",42,-1,-1,2,-1,-1,2,570,5478,2864,741,5325,2890,873589,0,896060,621037,426531,528665,"N"
28345,50000,"2","3","1",40,0,0,2,2,-2,-2,48770,53264,51427,0,0,0,873589,0,0,0,0,0,"N"
28346,280000,"2","2","3",40,0,0,0,0,0,0,291991,275997,240686,228298,210036,197036,873589,1684288,896060,621037,426531,528665,"N"
28347,20000,"2","3","1",41,0,0,0,0,0,0,8807,10496,11622,13123,14581,16179,873589,1684288,896060,621037,426531,528665,"N"
28350,180000,"2","2","1",36,2,2,2,2,2,0,172366,176865,179011,180757,128076,119638,873589,1684288,896060,0,426531,528665,"Y"
28351,5e+05,"2","3","2",35,1,-2,-1,0,0,0,458858,16800,37565,62802,80194,20489,873589,1684288,896060,621037,426531,528665,"N"
28352,30000,"2","3","1",44,0,0,2,2,2,2,25956,28902,29731,28550,29727,28411,873589,1684288,0,621037,0,528665,"N"
28354,170000,"2","1","2",39,0,0,0,0,0,-1,60542,33743,21695,23346,15167,3555,873589,1684288,896060,621037,426531,528665,"N"
28355,1e+05,"2","2","1",39,-2,-2,-2,-2,-2,-2,526,0,0,0,0,0,0,0,0,0,0,0,"N"
28356,430000,"2","2","1",42,-1,-1,-1,-1,0,-1,38547,12003,32962,115784,84117,37262,873589,1684288,896060,0,426531,528665,"N"
28357,170000,"2","2","2",43,0,0,0,0,0,0,136162,137785,139462,141406,139315,139254,873589,1684288,896060,621037,426531,528665,"N"
28359,280000,"2","2","2",32,-2,-2,-2,-2,-2,-2,6564,54310,4228,6943,29228,8867,873589,1684288,896060,621037,426531,528665,"N"
28360,160000,"2","3","2",47,-2,-2,-2,-2,-2,-2,435,445,5404,464,445,6435,873589,1684288,896060,621037,426531,528665,"N"
28361,210000,"2","1","1",40,-2,-2,-2,-2,-2,-2,7545,-83,15598,480,776,757,0,1684288,896060,621037,426531,528665,"N"
28362,2e+05,"2","1","1",40,-1,-1,-1,-1,-1,-1,3875,8091,5095,5540,2680,5236,873589,1684288,896060,621037,426531,528665,"N"
28363,4e+05,"2","1","2",30,-1,-1,0,0,0,0,673,5987,6682,8071,10438,21364,873589,1684288,896060,621037,426531,528665,"N"
28364,80000,"2","3","2",35,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,"N"
28365,80000,"2","2","1",35,1,2,2,2,2,2,31008,32050,31253,34108,34809,34119,873589,0,896060,621037,0,528665,"Y"
28366,30000,"2","2","1",38,-1,-1,2,-1,0,0,2904,4972,4095,4674,3233,751,873589,1684288,896060,621037,0,528665,"N"
28367,20000,"2","3","1",39,1,2,2,2,2,0,8563,9469,8179,9724,9438,10291,873589,0,896060,0,426531,528665,"Y"
28368,3e+05,"2","1","1",37,-2,-2,-1,0,0,0,8749,5,19964,17090,10283,16055,873589,1684288,896060,621037,426531,0,"Y"
28369,460000,"2","2","1",39,-1,-1,-1,-1,-1,-1,11433,14050,3018,11448,12107,7120,873589,1684288,896060,621037,426531,528665,"N"
28370,80000,"2","2","2",42,0,0,0,0,0,0,42653,39642,30270,30595,31175,30902,873589,1684288,896060,621037,426531,528665,"N"
28371,80000,"2","3","1",36,-1,-1,-1,2,0,-1,824,822,1684,1682,850,852,873589,1684288,896060,0,426531,528665,"N"
28372,1e+05,"2","3","1",40,-2,-1,2,2,-2,-1,3211,6119,3720,3702,2151,3668,873589,0,896060,0,426531,528665,"N"
28374,50000,"2","2","1",36,0,0,0,0,0,0,46711,47390,48760,49731,27824,84807,873589,1684288,896060,621037,426531,528665,"N"
28375,80000,"2","2","1",36,1,2,2,0,0,0,74355,75546,73776,75239,76990,78583,873589,0,896060,621037,426531,528665,"Y"
28376,130000,"2","2","2",37,0,0,0,0,0,0,81737,84382,87510,89345,90480,92864,873589,1684288,896060,621037,426531,528665,"N"
28377,50000,"2","2","1",36,2,2,2,2,0,0,46192,45133,49084,47900,43552,35115,0,1684288,0,621037,426531,0,"N"
28378,210000,"2","2","1",44,0,0,0,0,0,0,88311,89748,90015,70636,71165,71846,873589,1684288,896060,621037,426531,528665,"N"
28379,260000,"2","5","2",39,0,0,0,0,0,0,174616,175121,176118,155657,142004,141330,873589,1684288,896060,621037,426531,528665,"N"
28383,80000,"2","3","1",31,0,0,2,0,0,0,56197,60060,58519,59705,61229,70619,873589,0,896060,621037,426531,0,"N"
28384,80000,"2","2","1",42,0,0,0,0,-2,-2,46933,31771,16024,0,0,0,873589,1684288,0,0,0,0,"N"
28385,180000,"2","3","1",46,-1,2,-1,0,0,0,10481,7354,8499,6624,5272,2199,873589,1684288,896060,621037,0,528665,"Y"
28387,60000,"2","2","1",40,0,0,0,-1,-1,-1,28740,30210,23705,1545,5574,2213,873589,1684288,896060,621037,426531,0,"Y"
28388,50000,"2","3","2",34,0,0,0,0,0,0,51045,47672,48937,50536,29526,28968,873589,1684288,896060,621037,426531,528665,"N"
28390,210000,"2","1","1",38,0,0,-1,-1,0,0,8457,8151,4221,23129,20017,45901,873589,1684288,896060,621037,426531,528665,"Y"
28391,160000,"2","2","2",39,0,0,0,0,0,0,163064,161484,161068,156464,122440,120580,873589,1684288,896060,621037,426531,528665,"N"
28393,50000,"2","2","2",31,0,0,0,0,2,2,10714,11732,12863,36474,37067,36335,873589,1684288,896060,621037,0,528665,"N"
28394,160000,"2","2","1",37,0,0,0,0,0,0,138651,134812,97723,100511,102682,104921,873589,1684288,896060,621037,426531,528665,"N"
28395,220000,"2","2","1",40,-2,-2,-2,-2,-2,-2,5794,4167,8550,11643,14971,7907,873589,1684288,896060,621037,426531,528665,"N"
28397,170000,"2","2","1",31,-1,0,0,0,0,-2,60670,63978,62123,63036,0,0,873589,1684288,896060,0,0,528665,"N"
28399,2e+05,"2","1","1",36,-2,-2,-2,-2,-2,-2,620,645,4738,2057,201,3415,873589,1684288,896060,621037,426531,528665,"N"
28400,320000,"2","1","2",41,-2,-2,-2,-2,-2,-2,2187,1351,3302,11916,9675,38463,873589,1684288,896060,621037,426531,528665,"N"
28401,160000,"2","1","1",47,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,"N"
28403,80000,"2","1","2",27,-1,-1,2,-1,-1,-1,991,12917,12248,2371,402,2891,873589,0,896060,621037,426531,528665,"Y"
28404,210000,"2","2","2",29,-1,0,0,0,0,0,103581,104079,70410,66257,26778,25019,873589,1684288,896060,621037,426531,528665,"N"
28406,5e+05,"2","1","2",28,0,0,2,0,0,0,390398,374102,467900,355513,587064,323826,873589,1684288,896060,621037,426531,528665,"N"
28407,120000,"2","2","2",28,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,"Y"
28408,20000,"2","2","2",28,1,2,0,0,0,0,20601,19958,16629,15955,13221,6027,0,1684288,896060,621037,426531,528665,"N"
28409,250000,"2","1","2",28,0,0,0,0,0,0,116833,109662,101418,92158,71420,77772,873589,1684288,896060,621037,426531,528665,"N"
28410,80000,"2","3","1",34,-1,-1,-1,-1,-1,-1,3551,9361,2582,3142,1517,6592,873589,1684288,896060,621037,426531,0,"N"
28411,240000,"2","2","2",28,-2,-2,-2,-2,-2,-2,1138,1120,0,1884,0,0,873589,0,896060,0,0,0,"N"
28412,150000,"2","2","2",28,0,0,0,0,0,0,22985,19042,20026,16625,14280,15422,873589,1684288,896060,621037,426531,528665,"N"
28413,340000,"2","2","2",29,0,-1,-1,-1,0,0,43747,16595,16506,100932,26094,20228,873589,1684288,896060,621037,426531,528665,"N"
28414,80000,"2","1","1",28,0,0,0,0,0,-1,73642,81920,71082,67976,69234,53642,873589,1684288,896060,621037,426531,528665,"Y"
28416,1e+05,"2","2","2",29,0,0,0,0,0,0,87152,79488,75471,69275,62024,60901,873589,1684288,896060,621037,426531,528665,"N"
28417,230000,"2","1","2",29,0,0,-1,-1,0,0,12410,12119,2451,5195,9907,11583,873589,1684288,896060,621037,426531,528665,"N"
28418,160000,"2","1","2",30,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,"N"
28419,220000,"2","2","2",29,2,0,0,0,0,0,28991,36094,33471,29485,29557,28586,873589,1684288,896060,621037,426531,528665,"N"
28420,80000,"2","1","2",29,0,0,0,0,0,2,14236,15188,16233,16952,17780,18051,873589,1684288,896060,621037,426531,528665,"Y"
28421,420000,"2","2","1",29,0,0,0,0,0,0,48473,35010,35356,54778,59054,60308,873589,1684288,896060,621037,426531,528665,"N"
28422,130000,"2","2","2",32,-2,-2,-2,-2,-2,-2,11227,14250,70127,20840,7538,6015,873589,1684288,896060,621037,426531,528665,"N"
28423,80000,"2","1","2",32,0,0,0,0,0,0,40510,38571,22287,8574,857,-149,873589,1684288,896060,0,0,528665,"N"
28424,210000,"2","1","2",31,0,0,0,0,0,0,77838,68852,42880,23538,18576,12474,873589,1684288,896060,621037,426531,528665,"N"
28425,220000,"2","1","2",31,0,0,0,0,0,0,124304,84600,93206,99125,106416,97360,873589,1684288,896060,621037,426531,528665,"N"
